Ensembl Gene ID	GO Term Name
ENSG00000183654	cytoplasmic vesicle membrane
ENSG00000183654	metal ion binding
ENSG00000183654	
ENSG00000152595	skeletal system development
ENSG00000152595	extracellular matrix structural constituent
ENSG00000152595	protein binding
ENSG00000152595	proteinaceous extracellular matrix
ENSG00000152595	biomineral tissue development
ENSG00000152595	
ENSG00000152595	
ENSG00000152595	skeletal system development
ENSG00000152595	extracellular matrix structural constituent
ENSG00000152595	protein binding
ENSG00000152595	proteinaceous extracellular matrix
ENSG00000152595	biomineral tissue development
ENSG00000152595	skeletal system development
ENSG00000152595	extracellular matrix structural constituent
ENSG00000152595	protein binding
ENSG00000152595	proteinaceous extracellular matrix
ENSG00000152595	biomineral tissue development
ENSG00000152595	skeletal system development
ENSG00000152595	extracellular matrix structural constituent
ENSG00000152595	protein binding
ENSG00000152595	proteinaceous extracellular matrix
ENSG00000152595	biomineral tissue development
ENSG00000178965	
ENSG00000152595	skeletal system development
ENSG00000152595	extracellular matrix structural constituent
ENSG00000152595	protein binding
ENSG00000152595	proteinaceous extracellular matrix
ENSG00000152595	biomineral tissue development
ENSG00000152595	negative regulation of bone mineralization
ENSG00000152595	regulation of bone remodeling
ENSG00000178965	
ENSG00000178965	
ENSG00000074317	phospholipase inhibitor activity
ENSG00000074317	calcium ion binding
ENSG00000074317	nucleus
ENSG00000074317	cytoplasm
ENSG00000074317	Golgi apparatus
ENSG00000074317	negative regulation of catalytic activity
ENSG00000074317	mitochondrion
ENSG00000074317	synapse
ENSG00000074317	synapse organization
ENSG00000074317	synaptic transmission
ENSG00000074317	negative regulation of neuron apoptotic process
ENSG00000074317	dopamine metabolic process
ENSG00000074317	neuronal cell body
ENSG00000074317	axon terminus
ENSG00000074317	growth cone
ENSG00000074317	beta-tubulin binding
ENSG00000074317	alpha-tubulin binding
ENSG00000074317	terminal bouton
ENSG00000074317	phospholipase inhibitor activity
ENSG00000074317	calcium ion binding
ENSG00000074317	nucleus
ENSG00000074317	cytoplasm
ENSG00000074317	Golgi apparatus
ENSG00000074317	negative regulation of catalytic activity
ENSG00000074317	phospholipase inhibitor activity
ENSG00000074317	calcium ion binding
ENSG00000074317	nucleus
ENSG00000074317	cytoplasm
ENSG00000074317	Golgi apparatus
ENSG00000074317	negative regulation of catalytic activity
ENSG00000074317	phospholipase inhibitor activity
ENSG00000074317	calcium ion binding
ENSG00000074317	nucleus
ENSG00000074317	cytoplasm
ENSG00000074317	Golgi apparatus
ENSG00000074317	negative regulation of catalytic activity
ENSG00000074317	
ENSG00000113763	plasma membrane
ENSG00000113763	apoptotic process
ENSG00000113763	signal transduction
ENSG00000113763	axon guidance
ENSG00000113763	integral component of membrane
ENSG00000113763	regulation of apoptotic process
ENSG00000113763	positive regulation of apoptotic process
ENSG00000113763	protein binding
ENSG00000113763	anterior/posterior axon guidance
ENSG00000113763	
ENSG00000113763	protein binding
ENSG00000142408	voltage-gated calcium channel activity
ENSG00000142408	plasma membrane
ENSG00000142408	voltage-gated calcium channel complex
ENSG00000142408	calcium ion transport
ENSG00000142408	synaptic transmission
ENSG00000142408	postsynaptic density
ENSG00000142408	cell junction
ENSG00000142408	endocytic vesicle membrane
ENSG00000142408	alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex
ENSG00000142408	postsynaptic membrane
ENSG00000142408	calcium ion transmembrane transport
ENSG00000142408	regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity
ENSG00000142408	integral component of membrane
ENSG00000183662	extracellular region
ENSG00000183662	endoplasmic reticulum
ENSG00000183662	extracellular region
ENSG00000183662	endoplasmic reticulum
ENSG00000183662	
ENSG00000144119	extracellular region
ENSG00000144119	collagen trimer
ENSG00000144119	protein binding
ENSG00000144119	identical protein binding
ENSG00000144119	protein oligomerization
ENSG00000168959	G-protein coupled receptor activity
ENSG00000168959	G-protein coupled receptor activity
ENSG00000168959	plasma membrane
ENSG00000168959	integral component of plasma membrane
ENSG00000168959	protein kinase C-activating G-protein coupled receptor signaling pathway
ENSG00000168959	phospholipase C-activating G-protein coupled glutamate receptor signaling pathway
ENSG00000168959	G-protein coupled glutamate receptor signaling pathway
ENSG00000168959	glutamate receptor activity
ENSG00000168959	postsynaptic density
ENSG00000168959	cognition
ENSG00000168959	regulation of synaptic transmission, glutamatergic
ENSG00000168959	extracellular vesicular exosome
ENSG00000168959	G-protein coupled receptor signaling pathway
ENSG00000168959	integral component of membrane
ENSG00000168959	G-protein coupled receptor activity
ENSG00000168959	G-protein coupled receptor activity
ENSG00000168959	plasma membrane
ENSG00000168959	integral component of plasma membrane
ENSG00000168959	protein kinase C-activating G-protein coupled receptor signaling pathway
ENSG00000168959	phospholipase C-activating G-protein coupled glutamate receptor signaling pathway
ENSG00000168959	G-protein coupled glutamate receptor signaling pathway
ENSG00000168959	glutamate receptor activity
ENSG00000168959	postsynaptic density
ENSG00000168959	cognition
ENSG00000168959	regulation of synaptic transmission, glutamatergic
ENSG00000168959	extracellular vesicular exosome
ENSG00000168959	G-protein coupled receptor signaling pathway
ENSG00000168959	integral component of membrane
ENSG00000168959	plasma membrane
ENSG00000168959	locomotory behavior
ENSG00000168959	protein binding
ENSG00000168959	cytoplasm
ENSG00000168959	learning
ENSG00000168959	neuron projection
ENSG00000168959	regulation of long-term neuronal synaptic plasticity
ENSG00000168959	membrane
ENSG00000168959	protein kinase C-activating G-protein coupled receptor signaling pathway
ENSG00000168959	activation of MAPKKK activity
ENSG00000168959	synaptic transmission
ENSG00000168959	dendritic shaft
ENSG00000168959	postsynaptic density
ENSG00000168959	dendritic spine
ENSG00000168959	A2A adenosine receptor binding
ENSG00000168959	astrocyte projection
ENSG00000168959	desensitization of G-protein coupled receptor protein signaling pathway
ENSG00000168959	negative regulation of locomotion
ENSG00000168959	positive regulation of long-term neuronal synaptic plasticity
ENSG00000168959	protein phosphorylation
ENSG00000168959	regulation of transcription, DNA-templated
ENSG00000168959	
ENSG00000168959	G-protein coupled receptor activity
ENSG00000168959	G-protein coupled receptor signaling pathway
ENSG00000168959	integral component of membrane
ENSG00000168959	G-protein coupled receptor activity
ENSG00000168959	G-protein coupled receptor activity
ENSG00000168959	plasma membrane
ENSG00000168959	integral component of plasma membrane
ENSG00000168959	protein kinase C-activating G-protein coupled receptor signaling pathway
ENSG00000168959	phospholipase C-activating G-protein coupled glutamate receptor signaling pathway
ENSG00000168959	G-protein coupled glutamate receptor signaling pathway
ENSG00000168959	glutamate receptor activity
ENSG00000168959	postsynaptic density
ENSG00000168959	cognition
ENSG00000168959	regulation of synaptic transmission, glutamatergic
ENSG00000168959	extracellular vesicular exosome
ENSG00000168959	G-protein coupled receptor signaling pathway
ENSG00000168959	integral component of membrane
ENSG00000204869	extracellular region
ENSG00000204869	protein binding
ENSG00000204869	extracellular space
ENSG00000204869	
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	plasma membrane
ENSG00000084453	bile acid metabolic process
ENSG00000084453	organic anion transmembrane transporter activity
ENSG00000084453	organic anion transport
ENSG00000084453	bile acid and bile salt transport
ENSG00000084453	integral component of membrane
ENSG00000084453	sodium-independent organic anion transport
ENSG00000084453	small molecule metabolic process
ENSG00000084453	transmembrane transport
ENSG00000084453	transmembrane transport
ENSG00000084453	protein binding
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	protein binding
ENSG00000084453	transmembrane transport
ENSG00000084453	integral component of membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	transporter activity
ENSG00000084453	transport
ENSG00000084453	membrane
ENSG00000084453	
ENSG00000084453	
ENSG00000163630	transporter activity
ENSG00000163630	transport
ENSG00000163630	cell junction
ENSG00000163630	integral component of synaptic vesicle membrane
ENSG00000163630	neuron projection
ENSG00000163630	membrane
ENSG00000163630	
ENSG00000163630	transporter activity
ENSG00000163630	transport
ENSG00000163630	synaptic vesicle
ENSG00000163630	membrane
ENSG00000163630	transporter activity
ENSG00000163630	transport
ENSG00000163630	cell junction
ENSG00000163630	integral component of synaptic vesicle membrane
ENSG00000163630	neuron projection
ENSG00000163630	membrane
ENSG00000163630	transporter activity
ENSG00000163630	transport
ENSG00000163630	synaptic vesicle
ENSG00000163630	membrane
ENSG00000163630	
ENSG00000163630	transporter activity
ENSG00000163630	transport
ENSG00000163630	synaptic vesicle
ENSG00000163630	integral component of membrane
ENSG00000163630	membrane
ENSG00000163630	transporter activity
ENSG00000163630	transport
ENSG00000163630	synaptic vesicle
ENSG00000163630	integral component of membrane
ENSG00000163630	membrane
ENSG00000163630	transporter activity
ENSG00000163630	transport
ENSG00000163630	synaptic vesicle
ENSG00000163630	integral component of membrane
ENSG00000163630	membrane
ENSG00000099866	
ENSG00000099866	plasma membrane
ENSG00000099866	immune response
ENSG00000099866	signal transduction
ENSG00000099866	membrane
ENSG00000099866	membrane
ENSG00000099866	integral component of membrane
ENSG00000099866	extracellular matrix organization
ENSG00000099866	regulation of immune response
ENSG00000099866	protein binding
ENSG00000099866	cell adhesion
ENSG00000099866	plasma membrane
ENSG00000099866	immune response
ENSG00000099866	signal transduction
ENSG00000099866	membrane
ENSG00000099866	membrane
ENSG00000099866	integral component of membrane
ENSG00000099866	extracellular matrix organization
ENSG00000099866	regulation of immune response
ENSG00000099866	protein binding
ENSG00000099866	cell adhesion
ENSG00000099866	keratinocyte differentiation
ENSG00000099866	leukocyte migration
ENSG00000099866	aging
ENSG00000099866	positive regulation of leukocyte migration
ENSG00000099866	plasma membrane
ENSG00000099866	immune response
ENSG00000099866	signal transduction
ENSG00000099866	membrane
ENSG00000099866	membrane
ENSG00000099866	integral component of membrane
ENSG00000099866	extracellular matrix organization
ENSG00000099866	regulation of immune response
ENSG00000099866	cell adhesion
ENSG00000099866	protein binding
ENSG00000099866	cell adhesion
ENSG00000099866	membrane
ENSG00000099866	protein binding
ENSG00000099866	cell adhesion
ENSG00000099866	membrane
ENSG00000099866	protein binding
ENSG00000099866	cell adhesion
ENSG00000099866	membrane
ENSG00000099866	protein binding
ENSG00000099866	cell adhesion
ENSG00000099866	membrane
ENSG00000099866	protein binding
ENSG00000099866	cell adhesion
ENSG00000099866	membrane
ENSG00000143194	DNA binding
ENSG00000143194	nucleus
ENSG00000143194	cytoplasm
ENSG00000143194	multicellular organismal development
ENSG00000143194	spermatogenesis
ENSG00000143194	cell differentiation
ENSG00000143194	gene silencing by RNA
ENSG00000143194	piRNA metabolic process
